Tick (ms),ADC Value
268328,203
268330,118
268332,182
268334,213
268336,172
268338,126
268340,209
268342,247
268344,176
268346,183
268348,262
268350,226
268352,139
268354,173
268356,195
268358,150
268360,71
268362,169
268364,198
268366,42
268368,118
268370,180
268372,139
268374,85
268376,154
268378,149
268380,109
268382,119
268384,167
268386,164
268388,86
268390,144
268392,176
268394,106
268396,126
268398,182
268400,202
268402,133
268404,203
268406,299
268408,237
268410,242
268412,311
268414,372
268416,297
268418,337
268420,431
268422,372
268424,366
268426,439
268428,437
268430,418
268432,380
268434,441
268436,431
268438,335
268440,211
268442,224
268444,196
268446,120
268448,180
268450,124
268452,23
268454,54
268456,52
268458,-282
268460,-60
268462,437
268464,315
268466,-94
268468,45
268470,227
268472,306
268474,65
268476,217
268478,281
268480,-21
268482,247
268484,292
268486,332
268488,410
268490,564
268492,467
268494,476
268496,452
268498,680
268500,681
268502,599
268504,578
268506,896
268508,966
268510,757
268512,716
268514,816
268516,677
268518,635
268520,759
268522,793
268524,683
268526,766
268528,765
268530,716
268532,802
268534,904
268536,831
268538,724
268540,743
268542,742
268544,737
268546,803
268548,820
268550,763
268552,765
268554,834
268556,888
268558,867
268560,894
268562,965
268564,911
268566,1092
268568,1102
268570,1061
268572,1056
268574,1115
268576,1245
268578,1291
268580,1217
268582,1187
268584,1291
268586,1330
268588,1242
268590,1101
268592,1237
268594,1219
268596,1158
268598,1101
268600,1206
268602,1239
268604,1136
268606,1106
268608,1050
268610,945
268612,883
268614,824
268616,705
268618,666
268620,562
268622,551
268624,422
268626,386
268628,359
268630,305
268632,194
268634,116
268636,170
268638,47
268640,42
268642,22
268644,-12
268646,-20
268648,-76
268650,-19
268652,-44
268654,-86
268656,-67
268658,10
268660,-27
268662,7
268664,68
268666,131
268668,167
268670,128
268672,362
268674,239
268676,371
268678,397
268680,498
268682,498
268684,516
268686,602
268688,581
268690,649
268692,600
268694,709
268696,599
268698,646
268700,705
268702,689
268704,591
268706,564
268708,642
268710,532
268712,440
268714,415
268716,498
268718,349
268720,251
268722,262
268724,210
268726,138
268728,51
268730,32
268732,25
268734,-48
268736,3
268738,-98
268740,-102
268742,-150
268744,-119
268746,-157
268748,-208
268750,-118
268752,-104
268754,-136
268756,-152
268758,-28
268760,-25
268762,-123
268764,-73
268766,-20
268768,70
268770,-45
268772,23
268774,80
268776,63
268778,78
268780,141
268782,141
268784,50
268786,127
268788,171
268790,119
268792,169
268794,159
268796,214
268798,130
268800,-273
268802,162
268804,79
268806,4
268808,-138
268810,-82
268812,-26
268814,-198
268816,-115
268818,-215
268820,-253
268822,-229
268824,-255
268826,-305
268828,-358
268830,-225
268832,-339
268834,-329
268836,-177
268838,-253
268840,-439
268842,-327
268844,-19
268846,-285
268848,-272
268850,-274
268852,-47
268854,-215
268856,-58
268858,-91
268860,-94
268862,-68
268864,-87
268866,-40
268868,-84
268870,-39
268872,-5
268874,19
268876,80
268878,80
268880,120
268882,65
268884,31
268886,105
268888,85
268890,56
268892,-23
268894,78
268896,99
268898,40
268900,103
268902,77
268904,111
268906,-129
268908,-159
268910,2
268912,31
268914,42
268916,-56
268918,-84
268920,-104
268922,77
268924,-49
268926,-9
268928,-37
268930,-71
268932,-22
268934,28
268936,-35
268938,-48
268940,-2
268942,-2
268944,10
268946,-50
268948,-105
268950,-40
268952,-163
268954,-137
268956,-137
268958,-176
268960,-55
268962,-203
268964,-131
268966,-213
268968,-122
268970,-298
268972,-151
268974,-183
268976,-207
268978,-172
268980,-61
268982,-133
268984,-217
268986,-231
268988,-202
268990,-283
268992,-323
268994,-199
268996,-216
268998,-230
269000,-194
269002,-249
269004,-357
269006,-406
269008,-251
269010,-341
269012,-435
269014,-412
269016,-296
269018,-274
269020,-359
269022,-317
269024,-417
269026,-408
269028,-413
269030,-402
269032,-470
